frame_id,location_id,variant,frame_index,slot_id,status,expected_status,verification_status,label_source,notes
fci_day_12597,fci,day,12597,A29,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_12597,fci,day,12597,A30,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_12597,fci,day,12597,A31,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_12597,fci,day,12597,A32,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_12597,fci,day,12597,A33,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_12597,fci,day,12597,A34,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_12597,fci,day,12597,A35,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_12597,fci,day,12597,A36,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_12597,fci,day,12597,A37,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_12597,fci,day,12597,A38,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_12597,fci,day,12597,A39,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_12597,fci,day,12597,A40,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_12597,fci,day,12597,A41,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_12597,fci,day,12597,A42,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_12597,fci,day,12597,A43,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_12597,fci,day,12597,A44,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_12597,fci,day,12597,A45,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_12597,fci,day,12597,A46,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_12597,fci,day,12597,A47,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_12597,fci,day,12597,A48,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_12597,fci,day,12597,A49,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_12597,fci,day,12597,A50,occluded,occluded,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_12597,fci,day,12597,A51,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_12597,fci,day,12597,A52,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_12597,fci,day,12597,A53,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_12597,fci,day,12597,A54,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_12597,fci,day,12597,A55,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_12597,fci,day,12597,A56,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_12597,fci,day,12597,A57,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_12597,fci,day,12597,A58,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_12597,fci,day,12597,A59,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_12597,fci,day,12597,A60,occluded,occluded,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_12597,fci,day,12597,A61,occluded,occluded,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_12597,fci,day,12597,A62,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_12597,fci,day,12597,A63,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_12597,fci,day,12597,A64,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_12597,fci,day,12597,A65,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_12597,fci,day,12597,A66,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_12597,fci,day,12597,A67,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_12597,fci,day,12597,A68,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_12597,fci,day,12597,A69,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_12597,fci,day,12597,A70,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_12597,fci,day,12597,A71,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_12597,fci,day,12597,A72,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_12597,fci,day,12597,A73,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_12597,fci,day,12597,A74,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_12597,fci,day,12597,A75,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_12597,fci,day,12597,A76,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_12597,fci,day,12597,A77,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_12597,fci,day,12597,A78,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_14397,fci,day,14397,A1,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_14397,fci,day,14397,A2,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_14397,fci,day,14397,A3,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_14397,fci,day,14397,A4,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_14397,fci,day,14397,A5,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_14397,fci,day,14397,A6,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_14397,fci,day,14397,A7,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_14397,fci,day,14397,A8,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_14397,fci,day,14397,A9,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_14397,fci,day,14397,A10,occluded,occluded,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_14397,fci,day,14397,A11,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_14397,fci,day,14397,A12,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_14397,fci,day,14397,A13,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_14397,fci,day,14397,A14,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_14397,fci,day,14397,A15,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_14397,fci,day,14397,A16,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_14397,fci,day,14397,A17,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_14397,fci,day,14397,A18,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_14397,fci,day,14397,A19,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_14397,fci,day,14397,A20,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_14397,fci,day,14397,A21,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_14397,fci,day,14397,A22,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_14397,fci,day,14397,A23,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_14397,fci,day,14397,A24,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_14397,fci,day,14397,A25,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_14397,fci,day,14397,A26,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_14397,fci,day,14397,A27,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_14397,fci,day,14397,A28,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_14397,fci,day,14397,A29,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_14397,fci,day,14397,A30,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_14397,fci,day,14397,A31,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_14397,fci,day,14397,A32,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_14397,fci,day,14397,A33,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_14397,fci,day,14397,A34,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_14397,fci,day,14397,A35,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_14397,fci,day,14397,A36,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_14397,fci,day,14397,A37,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_14397,fci,day,14397,A38,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_14397,fci,day,14397,A39,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_14397,fci,day,14397,A40,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_14397,fci,day,14397,A41,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_14397,fci,day,14397,A42,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_14397,fci,day,14397,A43,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_14397,fci,day,14397,A44,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_14397,fci,day,14397,A45,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_14397,fci,day,14397,A46,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_14397,fci,day,14397,A47,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_14397,fci,day,14397,A48,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_14397,fci,day,14397,A49,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_14397,fci,day,14397,A50,occluded,occluded,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_14397,fci,day,14397,A51,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_14397,fci,day,14397,A52,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_14397,fci,day,14397,A53,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_14397,fci,day,14397,A54,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_14397,fci,day,14397,A55,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_14397,fci,day,14397,A56,available,available,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_14397,fci,day,14397,A57,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_14397,fci,day,14397,A58,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_14397,fci,day,14397,A59,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_14397,fci,day,14397,A60,occluded,occluded,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_14397,fci,day,14397,A61,occluded,occluded,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_14397,fci,day,14397,A62,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_14397,fci,day,14397,A63,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_14397,fci,day,14397,A64,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_14397,fci,day,14397,A65,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_14397,fci,day,14397,A66,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_14397,fci,day,14397,A67,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_14397,fci,day,14397,A68,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_14397,fci,day,14397,A69,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_14397,fci,day,14397,A70,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_14397,fci,day,14397,A71,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_14397,fci,day,14397,A72,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_14397,fci,day,14397,A73,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_14397,fci,day,14397,A74,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_14397,fci,day,14397,A75,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_14397,fci,day,14397,A76,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_14397,fci,day,14397,A77,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_14397,fci,day,14397,A78,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_16196,fci,day,16196,A1,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_16196,fci,day,16196,A2,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_16196,fci,day,16196,A3,available,available,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_16196,fci,day,16196,A4,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_16196,fci,day,16196,A5,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_16196,fci,day,16196,A6,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_16196,fci,day,16196,A7,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_16196,fci,day,16196,A8,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_16196,fci,day,16196,A9,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_16196,fci,day,16196,A10,occluded,occluded,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_16196,fci,day,16196,A11,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_16196,fci,day,16196,A12,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_16196,fci,day,16196,A13,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_16196,fci,day,16196,A14,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_16196,fci,day,16196,A15,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_16196,fci,day,16196,A16,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_16196,fci,day,16196,A17,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_16196,fci,day,16196,A18,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_16196,fci,day,16196,A19,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_16196,fci,day,16196,A20,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_16196,fci,day,16196,A21,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_16196,fci,day,16196,A22,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_16196,fci,day,16196,A23,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_16196,fci,day,16196,A24,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_16196,fci,day,16196,A25,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_16196,fci,day,16196,A26,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_16196,fci,day,16196,A27,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_16196,fci,day,16196,A28,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_16196,fci,day,16196,A29,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_16196,fci,day,16196,A30,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_16196,fci,day,16196,A31,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_16196,fci,day,16196,A32,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_16196,fci,day,16196,A33,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_16196,fci,day,16196,A34,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_16196,fci,day,16196,A35,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_16196,fci,day,16196,A36,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_16196,fci,day,16196,A37,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_16196,fci,day,16196,A38,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_16196,fci,day,16196,A39,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_16196,fci,day,16196,A40,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_16196,fci,day,16196,A41,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_16196,fci,day,16196,A42,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_16196,fci,day,16196,A43,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_16196,fci,day,16196,A44,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_16196,fci,day,16196,A45,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_16196,fci,day,16196,A46,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_16196,fci,day,16196,A47,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_16196,fci,day,16196,A48,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_16196,fci,day,16196,A49,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_16196,fci,day,16196,A50,occluded,occluded,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_16196,fci,day,16196,A51,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_16196,fci,day,16196,A52,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_16196,fci,day,16196,A53,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_16196,fci,day,16196,A54,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_16196,fci,day,16196,A55,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_16196,fci,day,16196,A56,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_16196,fci,day,16196,A57,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_16196,fci,day,16196,A58,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_16196,fci,day,16196,A59,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_16196,fci,day,16196,A60,occluded,occluded,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_16196,fci,day,16196,A61,occluded,occluded,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_16196,fci,day,16196,A62,occluded,occluded,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_16196,fci,day,16196,A63,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_16196,fci,day,16196,A64,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_16196,fci,day,16196,A65,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_16196,fci,day,16196,A66,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_16196,fci,day,16196,A67,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_16196,fci,day,16196,A68,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_16196,fci,day,16196,A69,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_16196,fci,day,16196,A70,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_16196,fci,day,16196,A71,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_16196,fci,day,16196,A72,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_16196,fci,day,16196,A73,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_16196,fci,day,16196,A74,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_16196,fci,day,16196,A75,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_16196,fci,day,16196,A76,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_16196,fci,day,16196,A77,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_16196,fci,day,16196,A78,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_17996,fci,day,17996,A1,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_17996,fci,day,17996,A2,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_17996,fci,day,17996,A3,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_17996,fci,day,17996,A4,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_17996,fci,day,17996,A5,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_17996,fci,day,17996,A6,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_17996,fci,day,17996,A7,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_17996,fci,day,17996,A8,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_17996,fci,day,17996,A9,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_17996,fci,day,17996,A10,occluded,occluded,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_17996,fci,day,17996,A11,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_17996,fci,day,17996,A12,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_17996,fci,day,17996,A13,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_17996,fci,day,17996,A14,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_17996,fci,day,17996,A15,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_17996,fci,day,17996,A16,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_17996,fci,day,17996,A17,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_17996,fci,day,17996,A18,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_17996,fci,day,17996,A19,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_17996,fci,day,17996,A20,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_17996,fci,day,17996,A21,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_17996,fci,day,17996,A22,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_17996,fci,day,17996,A23,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_17996,fci,day,17996,A24,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_17996,fci,day,17996,A25,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_17996,fci,day,17996,A26,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_17996,fci,day,17996,A27,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_17996,fci,day,17996,A28,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_17996,fci,day,17996,A29,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_17996,fci,day,17996,A30,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_17996,fci,day,17996,A31,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_17996,fci,day,17996,A32,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_17996,fci,day,17996,A33,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_17996,fci,day,17996,A34,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_17996,fci,day,17996,A35,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_17996,fci,day,17996,A36,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_17996,fci,day,17996,A37,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_17996,fci,day,17996,A38,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_17996,fci,day,17996,A39,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_17996,fci,day,17996,A40,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_17996,fci,day,17996,A41,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_17996,fci,day,17996,A42,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_17996,fci,day,17996,A43,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_17996,fci,day,17996,A44,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_17996,fci,day,17996,A45,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_17996,fci,day,17996,A46,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_17996,fci,day,17996,A47,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_17996,fci,day,17996,A48,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_17996,fci,day,17996,A49,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_17996,fci,day,17996,A50,occluded,occluded,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_17996,fci,day,17996,A51,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_17996,fci,day,17996,A52,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_17996,fci,day,17996,A53,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_17996,fci,day,17996,A54,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_17996,fci,day,17996,A55,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_17996,fci,day,17996,A56,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_17996,fci,day,17996,A57,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_17996,fci,day,17996,A58,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_17996,fci,day,17996,A59,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_17996,fci,day,17996,A60,occluded,occluded,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_17996,fci,day,17996,A61,occluded,occluded,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_17996,fci,day,17996,A62,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_17996,fci,day,17996,A63,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_17996,fci,day,17996,A64,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_17996,fci,day,17996,A65,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_17996,fci,day,17996,A66,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
fci_day_17996,fci,day,17996,A67,occupied,occupied,verified,manually_verified_by_user,manually checked against the matching review image
